PA1 timing test,
srun -N2 PA1 10000 30 10000,
The following timings are the average of 30 tests:,
Integers , Seconds
7817,0.000716567
7818,0.000716633
7819,0.000716567
7820,0.0007167
7821,0.000716567
7822,0.000716567
7823,0.000716567
7824,0.0007166
7825,0.000716667
7826,0.000716667
7827,0.000716633
7828,0.000716633
7829,0.000716633
7830,0.000716633
7831,0.000716567
7832,0.000716667
7833,0.000716433
7834,0.000716633
7835,0.000716133
7836,0.000716533
7837,0.000716633
7838,0.0007167
7839,0.0007166
7840,0.0007167
7841,0.000716533
7842,0.0007166
7843,0.000716633
7844,0.000716633
7845,0.000716767
7846,0.0007165
7847,0.000716567
7848,0.000716667
7849,0.0007166
7850,0.0007166
7851,0.0007166
7852,0.000716633
7853,0.0007167
7854,0.0007166
7855,0.000716633
7856,0.000716633
7857,0.0007165
7858,0.0007167
7859,0.000716367
7860,0.000716567
7861,0.000716667
7862,0.000716567
7863,0.000716567
7864,0.000716733
7865,0.000716567
7866,0.000716567
7867,0.0007166
7868,0.000716733
7869,0.000716567
7870,0.0007166
7871,0.000716667
7872,0.000716433
7873,0.000716633
7874,0.000716533
7875,0.000730967
7876,0.000716667
7877,0.000716667
7878,0.000716633
7879,0.0007166
7880,0.000716667
7881,0.000716533
7882,0.0007166
7883,0.000721367
7884,0.0007166
7885,0.0007167
7886,0.000716533
7887,0.0007165
7888,0.000716767
7889,0.000716633
7890,0.000716467
7891,0.000716533
7892,0.000716633
7893,0.0007165
7894,0.0007167
7895,0.0007166
7896,0.000716533
7897,0.000716667
7898,0.000716633
7899,0.000716533
7900,0.000716667
7901,0.000716533
7902,0.0007167
7903,0.000716467
7904,0.000716667
7905,0.0007166
7906,0.000716533
7907,0.0007165
7908,0.000716667
7909,0.0007166
7910,0.000716567
7911,0.000716533
7912,0.000716667
7913,0.000716633
7914,0.000716533
7915,0.0007165
7916,0.0007166
7917,0.0007167
7918,0.000716533
7919,0.000716733
7920,0.0007165
7921,0.000716567
7922,0.0007166
7923,0.0007165
7924,0.0007166
7925,0.000716633
7926,0.000716567
7927,0.000716767
7928,0.000716533
7929,0.000716533
7930,0.000716533
7931,0.000716467
7932,0.000716633
7933,0.0007167
7934,0.000716567
7935,0.000716533
7936,0.0007166
7937,0.000716533
7938,0.000716633
7939,0.000716633
7940,0.0007167
7941,0.000716633
7942,0.000716567
7943,0.0007168
7944,0.0007164
7945,0.000716667
7946,0.000716633
7947,0.000716633
7948,0.000716667
7949,0.000716567
7950,0.000716667
7951,0.000716667
7952,0.0007166
7953,0.0007166
7954,0.000716667
7955,0.000716633
7956,0.000716567
7957,0.0007166
7958,0.0007165
7959,0.0007166
7960,0.000716633
7961,0.0007166
7962,0.0007166
7963,0.000716633
7964,0.000716733
7965,0.000716533
7966,0.000716633
7967,0.000716833
7968,0.000716533
7969,0.0007166
7970,0.000716533
7971,0.0007165
7972,0.000716567
7973,0.000716767
7974,0.000716567
7975,0.000716433
7976,0.000716667
7977,0.000716567
7978,0.0007166
7979,0.000716467
7980,0.000716633
7981,0.000716467
7982,0.000716533
7983,0.0007166
7984,0.0007166
7985,0.000716567
7986,0.000716733
7987,0.000716567
7988,0.000716533
7989,0.000716667
7990,0.000716567
7991,0.0007166
7992,0.000716633
7993,0.0007166
7994,0.000716633
7995,0.0007165
7996,0.000716533
7997,0.0007166
7998,0.000716633
7999,0.0007168
8000,0.0007165
8001,0.000716633
8002,0.000716633
8003,0.0007167
8004,0.0007166
8005,0.000716567
8006,0.0007165
8007,0.0007167
8008,0.000716467
8009,0.0007165
8010,0.0007166
8011,0.000716667
8012,0.0007166
8013,0.000716567
8014,0.000716667
8015,0.0007165
8016,0.000716633
8017,0.000716533
8018,0.0007166
8019,0.0007167
8020,0.000716633
8021,0.000716467
8022,0.000716533
8023,0.000716633
8024,0.000716533
8025,0.0007165
8026,0.000716433
8027,0.000716633
8028,0.0007167
8029,0.0007166
8030,0.000716567
8031,0.000716533
8032,0.000716633
8033,0.0007165
8034,0.000716567
8035,0.000716667
8036,0.000716567
8037,0.000716433
8038,0.0007167
8039,0.000716467
8040,0.000716267
8041,0.0007166
8042,0.0007165
8043,0.0007165
8044,0.000716633
8045,0.0007166
8046,0.000716667
8047,0.000716567
8048,0.000716633
8049,0.000716433
8050,0.0007167
8051,0.000716567
8052,0.0007165
8053,0.0007166
8054,0.0007166
8055,0.0007165
8056,0.000716733
8057,0.0007165
8058,0.0007166
8059,0.000716533
8060,0.000716633
8061,0.000716567
8062,0.000716533
8063,0.0007167
8064,0.000716667
8065,0.000716533
8066,0.0007166
8067,0.0007166
8068,0.000716633
8069,0.000716567
8070,0.0007166
8071,0.000716667
8072,0.0007166
8073,0.000716733
8074,0.000716433
8075,0.000716633
8076,0.000716667
8077,0.000716467
8078,0.000716433
8079,0.0007167
8080,0.0007165
8081,0.000716633
8082,0.000716433
8083,0.000716733
8084,0.000716533
8085,0.000716533
8086,0.0007167
8087,0.000716633
8088,0.0007166
8089,0.0007167
8090,0.000716567
8091,0.000716667
8092,0.0007166
8093,0.0007166
8094,0.000716633
8095,0.000716767
8096,0.0007165
8097,0.0007166
8098,0.000716567
8099,0.0007166
8100,0.0007166
8101,0.000716667
8102,0.0007165
8103,0.000716667
8104,0.0007167
8105,0.000716567
8106,0.000716633
8107,0.000716667
8108,0.000716567
8109,0.000716567
8110,0.0007166
8111,0.000716633
8112,0.000716667
8113,0.0007166
8114,0.000716433
8115,0.000716733
8116,0.000716567
8117,0.000716633
8118,0.000716633
8119,0.000716667
8120,0.000716533
8121,0.000716733
8122,0.000716567
8123,0.000716667
8124,0.000716533
8125,0.000716667
8126,0.000716633
8127,0.000716567
8128,0.000716533
8129,0.000716667
8130,0.000716567
8131,0.0007166
8132,0.000716667
8133,0.0007166
8134,0.000716667
8135,0.000716667
8136,0.000716667
8137,0.0007167
8138,0.000716567
8139,0.000716567
8140,0.0007166
8141,0.000716533
8142,0.0007166
8143,0.0007166
8144,0.000716533
8145,0.0007166
8146,0.000716533
8147,0.000716567
8148,0.0007167
8149,0.0007165
8150,0.000716667
8151,0.000716633
8152,0.000716633
8153,0.0007166
8154,0.000730867
8155,0.000716667
8156,0.000716533
8157,0.000716633
8158,0.000716633
8159,0.0007165
8160,0.0007215
8161,0.0007166
8162,0.0007166
8163,0.000716767
8164,0.000716533
8165,0.0007165
8166,0.000716633
8167,0.0007166
8168,0.000716533
8169,0.000716733
8170,0.0007165
8171,0.000716733
8172,0.0007166
8173,0.0007166
8174,0.0007165
8175,0.000716567
8176,0.000716633
8177,0.000716733
8178,0.000716633
8179,0.0007166
8180,0.000716467
8181,0.000716533
8182,0.000716567
8183,0.000716567
8184,0.000716667
8185,0.000716667
8186,0.000716533
8187,0.0007166
8188,0.000716633
8189,0.000716467
8190,0.000716633
8191,0.000716667
8192,0.000716533
8193,0.000716667
8194,0.000716633
8195,0.0007166
8196,0.0007166
8197,0.0007165
8198,0.0007167
8199,0.000716667
8200,0.000716533
8201,0.000716633
8202,0.000716667
8203,0.000716667
8204,0.000716467
8205,0.0007166
8206,0.0007166
8207,0.0007167
8208,0.000716467
8209,0.0007166
8210,0.000716633
8211,0.0007165
8212,0.000716567
8213,0.0007166
8214,0.000716667
8215,0.000716567
8216,0.000716633
8217,0.000716667
8218,0.000716533
8219,0.000716567
8220,0.000716567
8221,0.000716467
8222,0.000716633
8223,0.0007166
8224,0.0007166
8225,0.0007165
8226,0.0007167
8227,0.000716533
8228,0.000716633
8229,0.000716667
8230,0.000721367
8231,0.0007166
8232,0.0007166
8233,0.0007167
8234,0.0007167
8235,0.0007165
8236,0.000721233
8237,0.000716633
8238,0.0007213
8239,0.0007166
8240,0.0007214
8241,0.000721367
8242,0.0007167
8243,0.000730967
8244,0.000730833
8245,0.000721033
8246,0.000721467
8247,0.000726233
8248,0.0007214
8249,0.0007357
8250,0.000726167
8251,0.0007309
8252,0.000726267
8253,0.000721433
8254,0.0007356
8255,0.0007309
8256,0.0007357
8257,0.0007309
8258,0.0007453
8259,0.000721467
8260,0.000749867
8261,0.0007311
8262,0.000745233
8263,0.000754767
8264,0.000740467
8265,0.000750067
8266,0.000759667
8267,0.0007548
8268,0.0007548
8269,0.0007644
8270,0.000750133
8271,0.000773767
8272,0.000769033
8273,0.0007692
8274,0.000778733
8275,0.000788367
8276,0.000773967
8277,0.000764267
8278,0.000793133
8279,0.000778833
8280,0.000778633
8281,0.000793133
8282,0.0007836
8283,0.000783533
8284,0.000797733
8285,0.000807467
8286,0.0007883
8287,0.0007979
8288,0.000807333
8289,0.000802533
8290,0.000802667
8291,0.0008123
8292,0.000807367
8293,0.000826467
8294,0.000817067
8295,0.000831167
8296,0.000831333
8297,0.000836067
8298,0.000855067
8299,0.0008409
8300,0.0008503
8301,0.0008455
8302,0.0008265
8303,0.000845567
8304,0.000855233
8305,0.000845533
8306,0.000850267
8307,0.000850467
8308,0.000855233
8309,0.000859967
8310,0.0008504
8311,0.000855133
8312,0.000860033
8313,0.00086
8314,0.000859967
8315,0.000859933
8316,0.000859967
8317,0.000860133
8318,0.000859867
8319,0.000859967
8320,0.000859933
8321,0.0008599
8322,0.00086
8323,0.00086
8324,0.000859867
8325,0.00086
8326,0.000860033
8327,0.000859967
8328,0.000860033
8329,0.000859733
8330,0.000859967
8331,0.000859867
8332,0.000859933
8333,0.000859967
8334,0.0008599
8335,0.00086
8336,0.00086
8337,0.000859867
8338,0.000859967
8339,0.000859967
8340,0.000859867
8341,0.000859933
8342,0.000859867
8343,0.000859967
8344,0.000859967
8345,0.00086
8346,0.0008599
8347,0.000859933
8348,0.000860067
8349,0.00086
8350,0.000859967
8351,0.000859967
8352,0.000859933
8353,0.000859933
8354,0.00086
8355,0.0008599
8356,0.000860067
8357,0.000859967
8358,0.000859967
8359,0.0008599
8360,0.00086
8361,0.000860033
8362,0.000859933
8363,0.000859967
8364,0.000860067
8365,0.0008599
8366,0.000859967
8367,0.000860033
8368,0.000859933
8369,0.000859933
8370,0.000860033
8371,0.000859933
8372,0.000860033
8373,0.000859967
8374,0.000859933
8375,0.00086
8376,0.000859933
8377,0.000859933
8378,0.000859967
8379,0.000860067
8380,0.00086
8381,0.00086
8382,0.00086
8383,0.000860033
8384,0.000860067
8385,0.0008599
8386,0.000860033
8387,0.000859933
8388,0.0008601
8389,0.00086
8390,0.000859967
8391,0.000859867
8392,0.000860067
8393,0.000859967
8394,0.000860033
8395,0.00086
8396,0.0008599
8397,0.000860033
8398,0.00086
8399,0.000859933
8400,0.000859967
8401,0.0008598
8402,0.000860067
8403,0.0008599
8404,0.00086
8405,0.000860067
8406,0.000859833
8407,0.000859867
8408,0.000859967
8409,0.000860033
8410,0.000860033
8411,0.000859833
8412,0.00086
8413,0.000859933
8414,0.0008599
8415,0.0008601
8416,0.00086
8417,0.000859833
8418,0.000859933
8419,0.000860067
8420,0.000859933
8421,0.000859933
8422,0.000859933
8423,0.000859867
8424,0.00086
8425,0.00086
8426,0.000859867
8427,0.000860133
8428,0.0008599
8429,0.00086
8430,0.0008599
8431,0.000859967
8432,0.000860033
8433,0.000859733
8434,0.0008599
8435,0.0008601
8436,0.000859833
8437,0.00086
8438,0.00086
8439,0.00086
8440,0.000860033
8441,0.000859833
8442,0.000859967
8443,0.000860033
8444,0.00086
8445,0.000859933
8446,0.000859967
8447,0.0008599
8448,0.000859967
8449,0.000859933
8450,0.000859567
8451,0.000860033
8452,0.0008599
8453,0.000859967
8454,0.000860033
8455,0.000859967
8456,0.00086
8457,0.0008599
8458,0.000860033
8459,0.000859867
8460,0.0008599
8461,0.000859933
8462,0.00086
8463,0.000859933
8464,0.0008599
8465,0.00086
8466,0.000860033
8467,0.00086
8468,0.0008598
8469,0.00086
8470,0.0008601
8471,0.000859867
8472,0.000859933
8473,0.000859967
8474,0.0008599
8475,0.000859967
8476,0.000859967
8477,0.000860267
8478,0.000859767
8479,0.0008599
8480,0.0008599
8481,0.0008601
8482,0.00086
8483,0.00086
8484,0.0008599
8485,0.0008599
8486,0.000859933
8487,0.000859967
8488,0.000859967
8489,0.0008601
8490,0.0008598
8491,0.000860033
8492,0.000859967
8493,0.000860067
8494,0.00086
8495,0.00086
8496,0.000859967
8497,0.0008601
8498,0.000859867
8499,0.0008601
8500,0.0008599
8501,0.000860067
8502,0.000859867
8503,0.0008599
8504,0.00086
8505,0.000860033
8506,0.000859833
8507,0.0008601
8508,0.000859933
8509,0.00086
8510,0.0008599
8511,0.0008599
8512,0.000860033
8513,0.000860033
8514,0.000859967
8515,0.000860033
8516,0.000859967
8517,0.00086
8518,0.000859867
8519,0.0008599
8520,0.000860033
8521,0.00086
8522,0.000859933
8523,0.000859967
8524,0.0008648
8525,0.000859933
8526,0.000860067
8527,0.000859933
8528,0.000859867
8529,0.00086
8530,0.000859967
8531,0.000864767
8532,0.000859767
8533,0.000859967
8534,0.00086
8535,0.000859933
8536,0.000859967
8537,0.00086
8538,0.000859867
8539,0.0008552
8540,0.000859967
8541,0.000860033
8542,0.000859933
8543,0.000859967
8544,0.000859933
8545,0.00086
8546,0.000859867
8547,0.000860033
8548,0.0008599
8549,0.000859967
8550,0.000860033
8551,0.000860033
8552,0.0008599
8553,0.000860033
8554,0.0008599
8555,0.00086
8556,0.000859967
8557,0.000859933
8558,0.00086
8559,0.000859967
8560,0.000859967
8561,0.00086
8562,0.0008599
8563,0.000859933
8564,0.000859867
8565,0.000859933
8566,0.00086
8567,0.000859967
8568,0.00086
8569,0.00086
8570,0.00086
8571,0.000859933
8572,0.000859933
8573,0.000859933
8574,0.000859933
8575,0.000859667
8576,0.000859933
8577,0.000859967
8578,0.000859967
8579,0.000860067
8580,0.000859767
8581,0.000860033
8582,0.0008599
8583,0.000860033
8584,0.000859833
8585,0.000860167
8586,0.000859933
8587,0.0008598
8588,0.000860067
8589,0.00086
8590,0.0008601
8591,0.000859933
8592,0.000859833
8593,0.000860033
8594,0.0008599
8595,0.00086
8596,0.000860067
8597,0.000859933
8598,0.000860033
8599,0.000859767
8600,0.000860033
8601,0.000859867
8602,0.000860033
8603,0.000860033
8604,0.000859933
8605,0.000859967
8606,0.000859967
8607,0.0008552
8608,0.000859867
8609,0.0008552
8610,0.000860067
8611,0.000859833
8612,0.000860033
8613,0.000859933
8614,0.00086
8615,0.000859933
8616,0.000859933
8617,0.000855133
8618,0.0008552
8619,0.000855133
8620,0.000855233
8621,0.0008599
8622,0.000855267
8623,0.0008599
8624,0.0008552
8625,0.000855167
8626,0.0008503
8627,0.000845633
8628,0.000855233
8629,0.0008504
8630,0.000846433
8631,0.000845767
8632,0.000839833
8633,0.000836033
8634,0.000850433
8635,0.0008313
8636,0.0008456
8637,0.000850333
8638,0.000850467
8639,0.000835867
8640,0.000831233
8641,0.000845633
8642,0.000821767
8643,0.000850433
8644,0.000812
8645,0.000840867
8646,0.000821833
8647,0.000803567
8648,0.000816
8649,0.000821767
8650,0.000827467
8651,0.000801633
8652,0.0008074
8653,0.000798767
8654,0.000796867
8655,0.000798333
8656,0.000788267
8657,0.0008064
8658,0.0007892
8659,0.0008027
8660,0.000792167
8661,0.0008036
8662,0.000783433
8663,0.0008073
8664,0.000793167
8665,0.0007882
8666,0.000797
8667,0.0007748
8668,0.0007882
8669,0.0007836
8670,0.0007788
8671,0.0007691
8672,0.000783633
8673,0.0007881
8674,0.000745467
8675,0.000778733
8676,0.000753867
8677,0.000778767
8678,0.000765367
8679,0.000783567
8680,0.000773867
8681,0.0007684
8682,0.000788333
8683,0.000765133
8684,0.0007787
8685,0.000763767
8686,0.000779533
8687,0.000745267
8688,0.0007636
8689,0.000741133
8690,0.000731033
8691,0.000754867
8692,0.000716633
8693,0.000740367
8694,0.000739767
8695,0.0007318
8696,0.000716567
8697,0.0007263
8698,0.000720567
8699,0.000731733
8700,0.000730833
8701,0.0007215
8702,0.000716467
8703,0.0007214
8704,0.000716667
8705,0.0007357
8706,0.0007214
8707,0.0007166
8708,0.0007165
8709,0.000716667
8710,0.000721333
8711,0.000716733
8712,0.000716467
8713,0.000716667
8714,0.000716467
8715,0.000716733
8716,0.000716633
8717,0.000716533
8718,0.000716533
8719,0.000716767
8720,0.000721333
8721,0.0007214
8722,0.0007214
8723,0.000716667
8724,0.000716667
8725,0.000716333
8726,0.000716733
8727,0.000716667
8728,0.000716333
8729,0.0007215
8730,0.0007166
8731,0.000721567
8732,0.000716333
8733,0.000716633
8734,0.0007168
8735,0.0007212
8736,0.000716533
8737,0.000716833
8738,0.000716333
8739,0.0007214
8740,0.0007213
8741,0.000716633
8742,0.000716533
8743,0.0007167
8744,0.000721333
8745,0.000716833
8746,0.0007212
8747,0.0007168
8748,0.000716633
8749,0.000716367
8750,0.000721467
8751,0.000716533
8752,0.000716533
8753,0.0007166
8754,0.000721467
8755,0.000721633
8756,0.000716467
8757,0.000716633
8758,0.000716467
8759,0.000716633
8760,0.000716567
8761,0.0007165
8762,0.0007166
8763,0.000716767
8764,0.000716767
8765,0.0007163
8766,0.0007166
8767,0.0007166
8768,0.0007166
8769,0.000716633
8770,0.0007166
8771,0.000716633
8772,0.000716567
8773,0.000716567
8774,0.0007214
8775,0.000716733
8776,0.0007164
8777,0.000716633
8778,0.000716467
8779,0.0007166
8780,0.000716533
8781,0.000716533
8782,0.000716567
8783,0.000716633
8784,0.000716567
8785,0.0007166
8786,0.000716567
8787,0.0007167
8788,0.000716567
8789,0.000716533
8790,0.000716533
8791,0.0007166
8792,0.000716567
8793,0.000716367
8794,0.000716767
8795,0.0007166
8796,0.000716533
8797,0.000716533
8798,0.000716567
8799,0.000716533
8800,0.000716567
8801,0.0007167
8802,0.0007165
8803,0.000716667
8804,0.000716433
8805,0.0007165
8806,0.0007167
8807,0.0007165
8808,0.000716633
8809,0.0007166
8810,0.0007166
8811,0.0007167
8812,0.000716533
8813,0.000716567
8814,0.000716767
8815,0.0007165
8816,0.0007166
8817,0.0007167
8818,0.000716567
8819,0.0007166
8820,0.000716567
8821,0.000716667
8822,0.0007166
8823,0.000716567
8824,0.000716867
8825,0.000716433
8826,0.000716533
8827,0.000716667
8828,0.000721333
8829,0.0007165
8830,0.0007167
8831,0.0007166
8832,0.0007167
8833,0.000716567
8834,0.000716733
8835,0.000716667
8836,0.000716633
8837,0.0007166
8838,0.000716633
8839,0.000716633
8840,0.000716633
8841,0.000716667
8842,0.000716633
8843,0.000716567
8844,0.000716633
8845,0.000716567
8846,0.0007166
8847,0.0007167
8848,0.000716567
8849,0.0007166
8850,0.0007166
8851,0.000716567
8852,0.000716533
8853,0.000721467
8854,0.0007166
8855,0.000716367
8856,0.000716567
8857,0.000716567
8858,0.0007165
8859,0.0007211
8860,0.000716633
8861,0.000716633
8862,0.000716667
8863,0.000716467
8864,0.000716433
8865,0.000716567
8866,0.000716433
8867,0.0007166
8868,0.0007167
8869,0.000716633
8870,0.0007166
8871,0.000716433
8872,0.0007165
8873,0.000716633
8874,0.000716633
8875,0.000716733
8876,0.000716733
8877,0.0007165
8878,0.0007165
8879,0.000716567
8880,0.000716567
8881,0.000716467
8882,0.000716633
8883,0.0007166
8884,0.000716667
8885,0.0007166
8886,0.000716667
8887,0.000726267
8888,0.0007166
8889,0.000716767
8890,0.0007213
8891,0.0007166
8892,0.000721367
8893,0.000716633
8894,0.000716567
8895,0.000716533
8896,0.000721367
8897,0.0007261
8898,0.000730933
8899,0.000726167
8900,0.000730967
8901,0.000735733
8902,0.000731
8903,0.000740533
8904,0.000735633
8905,0.000726167
8906,0.000730933
8907,0.0007355
8908,0.000726167
8909,0.000735733
8910,0.000730933
8911,0.000750033
8912,0.000745167
8913,0.000731067
8914,0.000750033
8915,0.000740467
8916,0.000731033
8917,0.000745267
8918,0.000754667
8919,0.000745167
8920,0.000745267
8921,0.000754933
8922,0.000764367
8923,0.000769033
8924,0.000764367
8925,0.000755
8926,0.000783633
8927,0.000778633
8928,0.000778633
8929,0.000778833
8930,0.000783467
8931,0.000778667
8932,0.0007883
8933,0.000793033
8934,0.0007979
8935,0.000792833
8936,0.0007882
8937,0.0008026
8938,0.000797933
8939,0.000792967
8940,0.000802767
8941,0.000807533
8942,0.000802567
8943,0.000812067
8944,0.0008073
8945,0.000807367
8946,0.0008219
8947,0.000812167
8948,0.000807333
8949,0.000821733
8950,0.000821733
8951,0.000826567
8952,0.0008219
8953,0.000836067
8954,0.000840767
8955,0.000840967
8956,0.000840967
8957,0.0008409
8958,0.000836233
8959,0.000836033
8960,0.00086
8961,0.000855167
8962,0.0008503
8963,0.000859933
8964,0.000855333
8965,0.000859933
8966,0.000859933
8967,0.000855167
8968,0.000859867
8969,0.000859967
8970,0.00086
8971,0.000855667
8972,0.0008545
8973,0.000850333
8974,0.00086
8975,0.000859933
8976,0.000859933
8977,0.00086
8978,0.000859833
8979,0.0008599
8980,0.0008599
8981,0.000859833
8982,0.00086
8983,0.000859933
8984,0.000859833
8985,0.000859933
8986,0.000859933
8987,0.000860033
8988,0.000859833
8989,0.00086
8990,0.000859967
8991,0.0008599
8992,0.000860033
8993,0.000859967
8994,0.0008599
8995,0.000859933
8996,0.00086
8997,0.000859933
8998,0.0008599
8999,0.00086
9000,0.000859867
9001,0.000859967
9002,0.000860033
9003,0.0008599
9004,0.000859967
9005,0.0008599
9006,0.00086
9007,0.0008599
9008,0.000859933
9009,0.0008599
9010,0.000859967
9011,0.0008599
9012,0.000859933
9013,0.00086
9014,0.000860033
9015,0.000859967
9016,0.000860033
9017,0.000859967
9018,0.000860033
9019,0.000859867
9020,0.000859967
9021,0.000859967
9022,0.000860067
9023,0.000859833
9024,0.000860033
9025,0.000859767
9026,0.00086
9027,0.000859833
9028,0.00086
9029,0.00086
9030,0.00086
9031,0.0008599
9032,0.00086
9033,0.000859967
9034,0.000874333
9035,0.000859867
9036,0.000860033
9037,0.000859867
9038,0.00086
9039,0.000859933
9040,0.000859967
9041,0.000864833
9042,0.000859967
9043,0.000859933
9044,0.000860033
9045,0.000859867
9046,0.000860033
9047,0.000859967
9048,0.000859867
9049,0.000859967
9050,0.000859933
9051,0.000860033
9052,0.000859933
9053,0.000859867
9054,0.00086
9055,0.000859867
9056,0.000859933
9057,0.000860067
9058,0.000859867
9059,0.000859967
9060,0.00086
9061,0.00086
9062,0.0008601
9063,0.000859867
9064,0.0008596
9065,0.000859867
9066,0.000860067
9067,0.000859833
9068,0.000859933
9069,0.000859967
9070,0.0008599
9071,0.00086
9072,0.000859967
9073,0.000859967
9074,0.000859933
9075,0.0008599
9076,0.000859967
9077,0.000859967
9078,0.0008599
9079,0.000860067
9080,0.000859933
9081,0.0008599
9082,0.000859967
9083,0.000859867
9084,0.000859933
9085,0.00086
9086,0.000859833
9087,0.000859967
9088,0.000860067
9089,0.000859933
9090,0.00086
9091,0.0008598
9092,0.000859833
9093,0.0008601
9094,0.000859867
9095,0.0008599
9096,0.000859933
9097,0.000859967
9098,0.000860067
9099,0.000859933
9100,0.000859933
9101,0.000860033
9102,0.000859933
9103,0.000859867
9104,0.000860167
9105,0.000859867
9106,0.0008601
9107,0.000859967
9108,0.00086
9109,0.00086
9110,0.000859867
9111,0.000860033
9112,0.000859967
9113,0.000859967
9114,0.000859833
9115,0.000859933
9116,0.0008599
9117,0.000859967
9118,0.0008599
9119,0.000859867
9120,0.000859967
9121,0.000859967
9122,0.00086
9123,0.000859833
9124,0.000859967
9125,0.000859967
9126,0.00086
9127,0.000859767
9128,0.0008602
9129,0.0008598
9130,0.00086
9131,0.000859933
9132,0.000860033
9133,0.000859967
9134,0.000859967
9135,0.000859967
9136,0.000859967
9137,0.0008599
9138,0.000860067
9139,0.000859933
9140,0.000859933
9141,0.000859967
9142,0.000859967
9143,0.000859867
9144,0.0008601
9145,0.0008598
9146,0.000859967
9147,0.000860033
9148,0.000859933
9149,0.000859933
9150,0.000859933
9151,0.000864633
9152,0.000860133
9153,0.0008599
9154,0.000859867
9155,0.00086
9156,0.0008599
9157,0.000864767
9158,0.000859933
9159,0.000859967
9160,0.000860033
9161,0.000859933
9162,0.000859933
9163,0.000859967
9164,0.000864667
9165,0.000859933
9166,0.000859967
9167,0.000859967
9168,0.000859933
9169,0.000859933
9170,0.000859933
9171,0.000860033
9172,0.0008599
9173,0.000860067
9174,0.0008598
9175,0.000859967
9176,0.00086
9177,0.000859967
9178,0.000859733
9179,0.000860067
9180,0.0008599
9181,0.000860067
9182,0.000859867
9183,0.00086
9184,0.00086
9185,0.00086
9186,0.000859933
9187,0.0008599
9188,0.000859967
9189,0.000859833
9190,0.000859833
9191,0.000860033
9192,0.000859967
9193,0.0008599
9194,0.000859933
9195,0.000860067
9196,0.000859933
9197,0.000860033
9198,0.0008599
9199,0.000859933
9200,0.000860067
9201,0.0008599
9202,0.00086
9203,0.000860067
9204,0.000859767
9205,0.000860067
9206,0.000859967
9207,0.0008599
9208,0.000860167
9209,0.0008598
9210,0.000860067
9211,0.000859933
9212,0.000859967
9213,0.000860133
9214,0.000859867
9215,0.000860033
9216,0.00086
9217,0.000859867
9218,0.000860033
9219,0.000859967
9220,0.000859967
9221,0.000860067
9222,0.0008599
9223,0.000859967
9224,0.00086
9225,0.0008599
9226,0.00086
9227,0.000859933
9228,0.000859967
9229,0.000859933
9230,0.0008599
9231,0.000859933
9232,0.0008601
9233,0.000859733
9234,0.000860033
9235,0.000859867
9236,0.000859967
9237,0.000859967
9238,0.000859933
9239,0.000860067
9240,0.000859967
9241,0.000859867
9242,0.0008601
9243,0.000859933
9244,0.000859967
9245,0.000859967
9246,0.000860033
9247,0.000860033
9248,0.000860033
9249,0.000859933
9250,0.000860033
9251,0.000859833
9252,0.000860033
9253,0.000859967
9254,0.000859833
9255,0.00086
9256,0.000860133
9257,0.000859967
9258,0.000859967
9259,0.00086
9260,0.000859933
9261,0.000859967
9262,0.000859867
9263,0.000860067
9264,0.00086
9265,0.00086
9266,0.000859933
9267,0.000864667
9268,0.0008599
9269,0.000859633
9270,0.0008599
9271,0.000860033
9272,0.000859767
9273,0.000859967
9274,0.000859833
9275,0.00086
9276,0.0008599
9277,0.000860067
9278,0.0008598
9279,0.0008599
9280,0.0008598
9281,0.0008601
9282,0.000859933
9283,0.00086
9284,0.000859867
9285,0.00086
9286,0.00086
9287,0.0008599
9288,0.000859933
9289,0.000859933
9290,0.0008601
9291,0.000859767
9292,0.000860033
9293,0.00086
9294,0.000859833
9295,0.0008601
9296,0.0008599
9297,0.000859967
9298,0.00086
9299,0.000859867
9300,0.000859967
9301,0.000860033
9302,0.000859967
9303,0.00086
9304,0.000859967
9305,0.000859967
9306,0.000859767
9307,0.000859967
9308,0.000859967
9309,0.000859933
9310,0.000859967
9311,0.00086
9312,0.000859967
9313,0.000859933
9314,0.000860033
9315,0.000859933
9316,0.0008599
9317,0.0008599
9318,0.000859833
9319,0.00086
9320,0.0008599
9321,0.000860033
9322,0.000860033
9323,0.000859733
9324,0.00086
9325,0.000859867
9326,0.000859933
9327,0.0008601
9328,0.000859833
9329,0.00086
9330,0.00086
9331,0.0008599
9332,0.000860033
9333,0.0008599
9334,0.000859967
9335,0.000860067
9336,0.000859933
9337,0.000859967
9338,0.000860133
9339,0.000859767
9340,0.000859933
9341,0.000859933
9342,0.000859933
9343,0.000859967
9344,0.0008599
9345,0.000859933
9346,0.000859867
9347,0.000859967
9348,0.000859933
9349,0.000859967
9350,0.00086
9351,0.00086
9352,0.000859767
9353,0.000859933
9354,0.000860033
9355,0.000859933
9356,0.00086
9357,0.000859967
9358,0.000859867
9359,0.0008601
9360,0.000859867
9361,0.00086
9362,0.000860033
9363,0.000859933
9364,0.000859933
9365,0.000859967
9366,0.00086
9367,0.00086
9368,0.000859933
9369,0.0008599
9370,0.000860033
9371,0.00086
9372,0.000859933
9373,0.000859967
9374,0.00086
9375,0.00086
9376,0.0008599
9377,0.000859967
9378,0.0008599
9379,0.000860067
